Index,AppID,EarlyAccess,Name,PlayerCount,PriceUSD
181,666850,False,Beyond_the_Horizon,0.0,4.99
182,620800,False,Big_Hit_VR_Baseball,0.0,24.99
183,457550,False,Bigscreen_Beta,61.0,0
184,641910,False,Bike_Rush,0.0,9.99
185,570600,False,Binary_Trigger,0.0,8.99
186,711300,True,Bit_Storm_VR_First_Loop,0.0,11.99
187,615460,False,Bitcoin_VR,0.0,0
188,569370,False,Bitdude,0.0,0
189,524690,False,Bitslap,0.0,6.99
190,503100,False,Black_Hat_Cooperative,0.0,9.99
191,613330,False,Blackjack_Bailey_VR,0.0,4.99
192,706520,False,BlackShield_Upora_Story,0.0,29.99
193,576880,False,Blackwater_Bayou_VR,0.0,0.99
194,554470,False,BladeShield,0.0,2.99
195,420840,False,BLARP,0.0,2.99
196,490490,False,Blasters_of_the_Universe,2.0,14.99
197,302710,False,BlazeRush,3.0,9.99
198,628530,False,Blobby_Tennis,1.0,0
199,425400,True,Block_Rocking_Beats,0.0,14.99
200,524060,False,Block_Wave_VR,0.0,4.99
201,533970,False,Blocks_by_Google,10.0,0
202,449640,False,Bloody_Zombies,2.0,14.99
203,497450,False,Blortasia,0.0,4.99
204,510710,False,Bloxiq_VR,0.0,14.99
205,522020,False,Blue_Effect_VR,0.0,14.99
206,668030,False,Blue_Flame_VR,0.0,4.99
207,565030,True,Blueshift,0.0,0
208,728110,True,Board_Games_VR,0.0,0
209,569940,False,Bocce_Beach,0.0,0
210,523090,False,Bomb_U,0.0,0
211,611090,False,Boofles_Home,1.0,0
212,433650,False,Book_Of_Merlin,0.0,0
213,620140,False,Bottle_Flip_Challenge_VR,0.0,0
214,464400,False,Bounce,0.0,0
215,494350,False,Bowl_VR,0.0,0
216,496000,False,BowMage,0.0,0
217,459260,False,Bowslinger,0.0,0
218,612840,False,Boxplosion,0.0,0
219,641960,False,BOXVR,9.0,0
220,550830,False,Brain_Voyagers__Ricochet,0.0,0
221,591790,False,BREACH_IT,0.0,0
